code commune;code postale;Ville;;;;;;;departement;
60307;60250;Heilles;;49.3330867142;2.2696368009;307;24;2;60;
52145;52500;Coublanc;;47.6939540954;5.4494341442;145;23;2;52;
47324;47210;Villeréal;;44.6330682255;0.7603621331;324;35;3;47;
63448;63580;Vernet-la-Varenne;;45.4784207253;3.4544146728;448;44;3;63;
14724;14390;Varaville;;49.2631541111;-0.1459235802;724;47;2;14;
58216;58140;Pouques-Lormes;;47.3242466095;3.7772464755;216;12;2;58;
47075;47340;Croix-Blanche;La;44.2901521659;0.6930825118;75;16;1;47;
21091;21360;Bouhey;;47.2011527973;4.6776500221;91;26;1;21;
2429;2860;Lierval;;49.4874867517;3.6222769179;429;12;2;2;
95074;95000;Boisemont;;49.0186866586;2.0038420061;74;39;3;95;
38364;38220;Saint-Barthélemy-de-Séchilie;;45.0394014233;5.8220074498;364;44;1;38;
7237;7360;Saint-Fortunat-sur-Eyrieux;;44.8349868514;4.6891427153;237;31;2;7;
95487;95340;Persan;;49.1497441715;2.2697839325;487;3;3;95;
64472;64160;Saint-Castin;;43.3743065004;-0.3095049913;472;23;3;64;
24535;24370;Simeyrols;;44.9148518315;1.3387059748;535;8;4;24;
54159;54110;Dombasle-sur-Meurthe;;48.6191265471;6.3607131865;159;25;3;54;
33100;33390;Cars;;45.1284908523;-0.6169529049;100;7;1;33;
74191;74110;Morzine;;46.1732135057;6.7425214443;191;6;4;74;
51251;51190;Flavigny;;48.9752908905;4.0618987107;251;2;2;51;
57160;57150;Creutzwald;;49.2091115915;6.6808289361;160;4;1;57;
82085;82290;Lacourt-Saint-Pierre;;43.9885803671;1.2716952186;85;17;2;82;
62292;62380;Elnes;;50.6860806657;2.1153464365;292;34;5;62;
40166;40270;Lussagnet;;43.7742452560;-0.2324155815;166;7;2;40;
61314;61200;Occagnes;;48.7813226676;-0.0658264013;314;39;2;61;
59488;59554;Raillencourt-Sainte-Olle;;50.1884274141;3.1780691450;488;14;2;59;
1347;1600;Saint-Didier-de-Formans;;45.9564926067;4.7776676488;347;34;2;1;
55265;55160;Labeuville;;49.0924273219;5.7751366940;265;9;3;55;
77273;77230;Marchémoret;;49.0528552524;2.7516928138;273;9;1;77;
70576;70500;Vougécourt;;47.9447349937;5.9940682612;576;12;2;70;
32310;32460;Perchède;;43.7767358721;-0.1398889733;310;22;2;32;
16228;16170;Montigné;;45.8181805857;-0.0797270261;228;23;2;16;
88459;88170;Soncourt;;48.3879629966;5.9080049104;459;7;2;88;
79346;79170;Vert;Le;46.1044348487;-0.3987827936;346;5;2;79;
11366;11120;Sainte-Valière;;43.2746311471;2.8452732814;366;17;3;11;
25257;25170;Franey;;47.2589627246;5.8134133399;257;2;1;25;
10208;10400;Louptière-Thénard;La;48.3848337142;3.4374742318;208;16;2;10;
47232;47350;Saint-Barthélemy-d'Agenais;;44.5242838812;0.3705935689;232;31;2;47;
1457;1540;Vonnas;;46.2168871367;4.9974437371;457;10;2;1;
27527;27800;Saint-Cyr-de-Salerne;;49.1855526702;0.6534355753;527;9;2;27;
54093;54800;Brainville;;49.1224087762;5.8085949905;93;11;1;54;
11151;11800;Fontiès-d'Aude;;43.1874440297;2.4575609907;151;6;1;11;
3143;3360;Lételon;;46.6563542672;2.5949561846;143;2;1;3;
86192;86500;Plaisance;;46.3144693498;0.8540614540;192;17;2;86;
14450;14140;Montviette;;48.9903291551;0.0966905734;450;29;3;14;
2183;2000;Chevregny;;49.4661009452;3.5936533362;183;1;2;2;
16340;16720;Saint-Même-les-Carrières;;45.6446845538;-0.1429123403;340;27;2;16;
2722;2200;Soissons;;49.3791742979;3.3247175849;722;99;4;2;
10435;10800;Villy-le-Maréchal;;48.1889486496;4.0741162537;435;5;3;10;
77469;77131;Touquin;;48.7330599565;3.0287898031;469;27;3;77;
62830;62147;Trescault;;50.0904387311;3.0968203426;830;11;1;62;
1427;1600;Trévoux;;45.9406716550;4.7714415007;427;34;2;1;
61171;61160;Fontaine-les-Bassets;;48.8614123081;0.0029076524;171;35;2;61;
16425;16110;Yvrac-et-Malleyrand;;45.7349799572;0.4662277220;425;22;1;16;
38489;38350;Siévoz;;44.9050907619;5.8503462390;489;36;1;38;
80117;80830;Bouchon;;50.0402317999;2.0267416793;117;34;2;80;
21549;21510;Saint-Germain-le-Rocheux;;47.7561639307;4.6634363024;549;1;3;21;
77512;77510;Villeneuve-sur-Bellot;;48.8731734921;3.3332432771;512;26;3;77;
39057;39210;Blois-sur-Seille;;46.7464228951;5.6704021951;57;32;2;39;
44078;44670;Juigné-des-Moutiers;;47.6893172720;-1.2123788926;78;37;1;44;
62618;62890;Nordausques;;50.8139376345;2.0847149675;618;2;5;62;
88132;88000;Deyvillers;;48.1965304597;6.5232904721;132;12;1;88;
8373;8290;Rumigny;;49.8046346416;4.2708731314;373;25;1;8;
48151;48170;Saint-Frézal-d'Albuges;;44.5808746520;3.7671791898;151;3;2;48;
42246;42220;Saint-Julien-Molin-Molette;;45.3215951313;4.6180279390;246;3;3;42;
81021;81200;Aussillon;;43.4946823944;2.3558049255;21;42;2;81;
24290;24440;Montferrand-du-Périgord;;44.7585180837;0.8749458494;290;1;1;24;
71544;71350;Toutenant;;46.8707263805;5.1140704002;544;51;2;71;
85301;85250;Vendrennes;;46.8226741756;-1.1165098216;301;8;2;85;
42162;42155;Ouches;;46.0133225099;3.9959200777;162;34;2;42;
89123;89800;Courgis;;47.7766945271;3.7435032819;123;9;1;89;
50175;50310;Éroudeville;;49.4742435291;-1.3964841420;175;22;2;50;
70247;70600;Fouvent-Saint-Andoche;;47.6505541505;5.6722095809;247;4;2;70;
62731;62124;Ruyaulcourt;;50.0828450646;3.0162038602;731;11;1;62;
39347;39320;Montagna-le-Templier;;46.3585670926;5.4628745961;347;27;2;39;
22045;22800;Cohiniac;;48.4521950063;-2.9466271685;45;7;4;22;
;;;;41.6987815052;8.9877099186;;;;;
61050;61110;Boissy-Maugis;;48.4641441250;0.7300361187;50;30;3;61;
91240;91690;Fontaine-la-Rivière;;48.3602367763;2.1648278021;240;17;1;91;
23014;23210;Azat-Châtenet;;46.0866252044;1.7692326504;14;5;2;23;
25502;25410;Roset-Fluans;;47.1536312565;5.8326759287;502;7;1;25;
72080;72400;Cherré;;48.1549219183;0.6573214364;80;10;2;72;
32217;32230;Louslitges;;43.5994545053;0.1565097919;217;20;3;32;
21156;21360;Chaudenay-le-Château;;47.1794258557;4.6430370789;156;7;1;21;
21320;21110;Izier;;47.2813484064;5.1962706691;320;14;2;21;
7267;7310;Saint-Martial;;44.8627438374;4.2513223987;267;18;3;7;
1237;1100;Martignat;;46.2030768095;5.6138403381;237;41;4;1;
2732;2240;Surfontaine;;49.7471421081;3.4797931507;732;25;3;2;
27222;27560;Épreville-en-Lieuvin;;49.2051733652;0.5384081716;222;33;2;27;
27506;27370;Saint-Amand-des-Hautes-Terre;;49.2312568035;0.9302667676;506;1;2;27;
7071;7470;Coucouron;;44.7949192399;3.9616649701;71;8;1;7;
29202;29410;Plounéour-Ménez;;48.4451584128;-3.8811267740;202;40;3;29;
15154;15800;Polminhac;;44.9524740825;2.5758892214;154;23;1;15;
72265;72110;Saint-Aignan;;48.2178811072;0.3464715075;265;22;2;72;
72141;72130;Gesnes-le-Gandelin;;48.3576711707;0.0296457032;141;29;2;72;
36111;36340;Malicornay;;46.5692681843;1.6458064653;111;16;3;36;
34038;34260;Bousquet-d'Orb;Le;43.7025373477;3.1515028087;38;16;2;34;
72256;72140;Rouez;;48.1376844826;-0.1199541046;256;30;2;72;
82050;82340;Dunes;;44.0864807376;0.7735159424;50;1;1;82;
59556;59145;Sassegnies;;50.1790384849;3.7985068764;556;10;1;59;
37112;37340;Gizeux;;47.3894530946;0.1878225054;112;4;1;37;
62124;62170;Beutin;;50.4967718151;1.7267654858;124;22;4;62;
1273;1160;Neuville-sur-Ain;;46.0909654813;5.3734978469;273;25;2;1;
4031;4270;Bras-d'Asse;;43.9263257197;6.1264977245;31;15;3;4;
78238;78410;Flins-sur-Seine;;48.9673692016;1.8727218733;238;1;1;78;
38453;38160;Saint-Romans;;45.1052188553;5.3186603588;453;22;1;38;
85036;85320;Bretonnière-la-Claye;La;46.4879459421;-1.2677342655;36;13;2;85;
28323;28170;Saint-Ange-et-Torçay;;48.6495007318;1.2143595396;323;10;3;28;
36174;36170;Roussines;;46.4618536752;1.3772637681;174;17;1;36;
86197;86200;Pouant;;47.0188564261;0.2780717014;197;18;1;86;
62101;62130;Beauvois;;50.3742414369;2.2343098586;101;43;1;62;
27599;27600;Saint-Pierre-la-Garenne;;49.1475155899;1.3912826068;599;42;1;27;
62602;62180;Nempont-Saint-Firmin;;50.3613146343;1.7392353846;602;37;4;62;
21199;21460;Corsaint;;47.5470766157;4.2020054422;199;33;3;21;
12076;12320;Conques;;44.5952473002;2.4201643341;76;8;2;12;
10223;10290;Marcilly-le-Hayer;;48.3312815098;3.6441936569;223;13;2;10;
58129;58230;Gouloux;;47.2305921605;4.0840074367;129;14;1;58;
68090;68480;Ferrette;;47.4935597154;7.3158338091;90;7;1;68;
40154;40170;Lévignacq;;44.0098438710;-1.1533131519;154;3;1;40;
30158;30360;Martignargues;;44.0408533992;4.1778597894;158;38;1;30;
12005;12210;Alpuech;;44.7485548622;2.8775580023;5;33;2;12;
78084;78490;Boissy-sans-Avoir;;48.8210401327;1.7975378485;84;15;2;78;
32038;32600;Beaupuy;;43.6453442033;1.0131950315;38;10;1;32;
25093;25250;Bretigney;;47.4867078503;6.6349762485;93;30;2;25;
64494;64270;Saint-Pé-de-Léren;;43.4909560582;-1.0387750806;494;37;3;64;
31587;31620;Villeneuve-lès-Bouloc;;43.7737816543;1.4238362081;587;14;3;31;
12226;12140;Saint-Hippolyte;;44.7257623817;2.5841533481;226;11;2;12;
50097;50580;Canville-la-Rocque;;49.3468037124;-1.6364370850;97;16;3;50;
30173;30340;Mons;;44.1210558749;4.1783062399;173;41;1;30;
80355;80140;Fresneville;;49.8875358810;1.8313958212;355;32;1;80;
30342;30200;Vénéjan;;44.1985145010;4.6681644937;342;7;2;30;
89045;89230;Bleigny-le-Carreau;;47.8317186329;3.6773887220;45;3;1;89;
74018;74800;Arenthon;;46.0981343308;6.3386699894;18;17;2;74;
5044;5200;Crévoux;;44.5376065379;6.6247037270;44;8;2;5;
35034;35120;Boussac;La;48.5167692001;-1.6494323695;34;26;4;35;
32455;32230;Troncens;;43.4545876376;0.2203557797;455;14;3;32;
14118;14000;Caen;;49.1847936737;-0.3698017130;118;97;2;14;
74032;74470;Bellevaux;;46.2276019394;6.5528541642;32;27;4;74;
51145;51140;Chenay;;49.3017965632;3.9252666039;145;14;3;51;
49311;49160;Saint-Philbert-du-Peuple;;47.3908362181;-0.0435917623;311;17;3;49;
14672;14240;Sept-Vents;;49.0662712858;-0.8377704384;672;11;1;14;
57280;57405;Guntzviller;;48.7041811617;7.1630387987;280;24;5;57;
21041;21580;Avot;;47.6170677584;5.0075740697;41;16;2;21;
85039;85530;Bruffière;La;47.0148006973;-1.1832975832;39;14;2;85;
72225;72610;Oisseau-le-Petit;;48.3488422257;0.0741365486;225;29;2;72;
67144;67130;Fouday;;48.4207162410;7.1904847584;144;23;3;67;
25305;25620;Hôpital-du-Grosbois;L';47.1800594325;6.2118436034;305;18;1;25;
10282;10600;Payns;;48.3754453406;3.9577931220;282;29;3;10;
84087;84100;Orange;;44.1289135370;4.8098792403;87;99;2;84;
38217;38350;Marcieu;;44.9175217316;5.6955333466;217;20;1;38;
33023;33640;Ayguemorte-les-Graves;;44.7024386270;-0.4841451896;23;27;2;33;
77467;77130;Tombe;La;48.3867483242;3.0935743076;467;1;3;77;
71510;71110;Semur-en-Brionnais;;46.2756396728;4.0901415476;510;46;3;71;
91359;91720;Maisse;;48.3958941333;2.3700940584;359;18;2;91;
84015;84340;Beaumont-du-Ventoux;;44.1826393714;5.2138567050;15;14;3;84;
10027;10330;Balignicourt;;48.5295826019;4.4544898181;27;8;1;10;
80469;80250;Lawarde-Mauger-l'Hortoy;;49.7120602980;2.2714496844;469;5;3;80;
25329;25210;Laval-le-Prieuré;;47.1804847309;6.6216520157;329;25;3;25;
50594;50690;Teurthéville-Hague;;49.5833092246;-1.7383110851;594;50;2;50;
76718;76190;Valliquerville;;49.6169921785;0.7107915990;718;55;3;76;
37063;37110;Château-Renault;;47.5924568460;0.9097259106;63;6;2;37;
60399;60120;Mesnil-Saint-Firmin;Le;49.6259590704;2.4104498388;399;6;2;60;
90062;90150;Larivière;;47.6769376385;6.9938132706;62;3;1;90;
;;;;42.5928985700;9.0060814928;;;;;
27367;27560;Lieurey;;49.2331857585;0.5007979480;367;33;2;27;
50512;50750;Saint-Martin-de-Bonfossé;;49.0416813347;-1.1744895733;512;8;4;50;
34321;34130;Valergues;;43.6724039500;4.0587078398;321;17;3;34;
29107;29510;Landudal;;48.0564737827;-3.9770387966;107;6;4;29;
32432;32130;Seysses-Savès;;43.5120468834;1.0462866930;432;26;1;32;
28284;28310;Oinville-Saint-Liphard;;48.2356320829;1.9241454971;284;16;1;28;
88181;88230;Fraize;;48.1863177255;7.0180107121;181;13;3;88;
39483;39240;Saint-Hymetière;;46.3608074335;5.5492485467;483;2;2;39;
80418;80360;Hardecourt-aux-Bois;;49.9931432498;2.8139613972;418;16;4;80;
21236;21190;Ébaty;;46.9293787687;4.7801360485;236;6;1;21;
6100;6830;Revest-les-Roches;;43.8831297435;7.1677827710;100;20;2;6;
33382;33920;Saint-Christoly-de-Blaye;;45.1439978714;-0.4965190355;382;44;1;33;
93077;93250;Villemomble;;48.8848370021;2.5089340604;77;34;1;93;
9167;9210;Lézat-sur-Lèze;;43.2802103320;1.3447680313;167;6;2;9;
23095;23240;Grand-Bourg;Le;46.1597264029;1.6550843193;95;18;2;23;
71106;71120;Charolles;;46.4476067658;4.2800942969;106;9;3;71;
28104;28300;Coltainville;;48.4919525444;1.5966280555;104;7;1;28;
76641;76740;Saint-Pierre-le-Vieux;;49.8488151047;0.8851650376;641;22;1;76;
35039;35530;Brécé;;48.1107701278;-1.4899163865;39;7;3;35;
65433;65430;Soues;;43.2056090738;0.0994897363;433;34;3;65;
48107;48100;Palhers;;44.5204094847;3.3078076625;107;12;2;48;
76072;76890;Belleville-en-Caux;;49.7043949749;0.9889013621;72;52;1;76;
16212;16310;Massignac;;45.7772291900;0.6568592613;212;20;3;16;
61186;61140;Geneslay;;48.5149487002;-0.4850297987;186;17;1;61;
80599;80150;Noyelles-en-Chaussée;;50.2112725157;1.9867988304;599;19;1;80;
65428;65400;Sireix;;42.9660849304;-0.1546402594;428;3;1;65;
2586;2360;Parfondeval;;49.7443573688;4.1614528534;586;26;2;2;
18069;18200;Colombiers;;46.7001989151;2.5566301229;69;22;2;18;
21600;21320;Semarey;;47.2681629756;4.6264538418;600;26;1;21;
77414;77160;Saint-Hilliers;;48.6289146411;3.2582355268;414;25;3;77;
6163;6430;Tende;;44.0997669286;7.5405317942;163;31;2;6;
40092;40500;Dumes;;43.7040138261;-0.5823526240;92;22;2;40;
77348;77167;Ormesson;;48.2436301460;2.6516022806;348;24;4;77;
18265;18320;Torteron;;47.0094726920;2.9834970301;265;14;2;18;
57704;57920;Veckring;;49.3355810386;6.3630638255;704;21;7;57;
39451;39700;Ranchot;;47.1593990404;5.7191001908;451;12;1;39;
34068;34120;Cazouls-d'Hérault;;43.5018486169;3.4572746602;68;21;1;34;
;;;;42.0524313180;9.2920382074;;;;;
44072;44410;Herbignac;;47.4472411995;-2.3133862951;72;14;3;44;
55333;55260;Ménil-aux-Bois;;48.8029208567;5.4367910422;333;15;2;55;
72244;72300;Précigné;;47.7644010028;-0.3180247555;244;27;1;72;
12130;12300;Livinhac-le-Haut;;44.5972432577;2.2162108243;130;10;3;12;
57647;57290;Serémange-Erzange;;49.3229216110;6.0935943683;647;15;8;57;
14090;14220;Boulon;;49.0475244590;-0.3782660691;90;7;2;14;
4018;4150;Banon;;44.0269448077;5.6496471525;18;3;4;4;
67059;67420;Bourg-Bruche;;48.3587683120;7.1437169630;59;19;3;67;
4033;4340;Bréole;La;44.4434662119;6.2892475036;33;12;1;4;
57523;57530;Ogy;;49.1105499079;6.3156529705;523;23;4;57;
60487;60240;Parnes;;49.2000876864;1.7490544790;487;7;1;60;
57730;57220;Volmerange-lès-Boulay;;49.1701692039;6.4495538596;730;3;1;57;
61039;61570;Bellière;La;48.6212934568;-0.0179184400;39;24;2;61;
9263;9800;Saint-Jean-du-Castillonnais;;42.9521955213;0.9285667954;263;4;3;9;
3262;3410;Saint-Victor;;46.3882767935;2.6094131934;262;31;1;3;
21349;21430;Liernais;;47.2198460424;4.2886568140;349;19;1;21;
66130;66340;Osséja;;42.3951873215;1.9977815630;130;13;3;66;
38132;38970;Côtes-de-Corps;Les;44.8410265089;5.9308236488;132;6;1;38;
16193;16100;Louzac-Saint-André;;45.7237365822;-0.3973703495;193;33;2;16;
2023;2210;Armentières-sur-Ourcq;;49.1734232511;3.3878964790;23;22;1;2;
27580;27310;Saint-Ouen-de-Thouberville;;49.3490825032;0.8956818249;580;30;2;27;
63340;63580;Saint-Étienne-sur-Usson;;45.5076408755;3.4009976261;340;44;3;63;
74001;74360;Abondance;;46.2661080816;6.7321620538;1;1;4;74;
60614;60240;Serans;;49.1909346161;1.8273433617;614;7;1;60;
80445;80600;Humbercourt;;50.2095577293;2.4574156872;445;21;2;80;
71521;71250;Sigy-le-Châtel;;46.5550063126;4.5708510044;521;41;5;71;
17483;17340;Yves;;46.0392686841;-1.0344924429;483;21;2;17;
51050;51210;Bergères-sous-Montmirail;;48.8453830392;3.5971172501;50;17;2;51;
88288;88270;Maroncourt;;48.2463375996;6.1635694908;288;11;1;88;
25250;25620;Foucherans;;47.1497458218;6.1457508006;250;18;1;25;
25359;25330;Malans;;47.0442451594;6.0292547649;359;1;1;25;
70159;70230;Cognières;;47.4990115094;6.2863531054;159;17;2;70;
73170;73200;Monthion;;45.6225222086;6.3728442551;170;30;1;73;
59288;59121;Haulchin;;50.3133069663;3.4227348652;288;67;6;59;
42260;42260;Saint-Martin-la-Sauveté;;45.8366527059;3.9205721606;260;26;2;42;
76098;76630;Biville-sur-Mer;;49.9862617393;1.2545866928;98;18;1;76;
51612;51130;Vertus;;48.9081794912;3.9796120109;612;29;1;51;
8027;8270;Auboncourt-Vauzelles;;49.5558989331;4.4829668113;27;19;2;8;
11441;11110;Vinassan;;43.2054224322;3.0953888994;441;14;3;11;
70083;70800;Bouligney;;47.9117010270;6.2482203935;83;25;1;70;
72264;72300;Sablé-sur-Sarthe;;47.8378265007;-0.3547058857;264;27;1;72;
33496;33370;Salleboeuf;;44.8438707092;-0.3929922555;496;23;2;33;
27605;27260;Saint-Sylvestre-de-Cormeille;;49.2473078097;0.4208974815;605;12;2;27;
9235;9160;Prat-Bonrepaux;;43.0312285165;1.0289015235;235;16;3;9;
74167;74210;Marlens;;45.7653898846;6.3514262878;167;14;1;74;
7142;7660;Lespéron;;44.7342873614;3.8954761680;142;8;1;7;
39154;39130;Clairvaux-les-Lacs;;46.5646560659;5.7547643389;154;10;2;39;
41145;41120;Monthou-sur-Bièvre;;47.4622240218;1.2708703068;145;4;1;41;
62695;62270;Rebreuviette;;50.2575030027;2.3638974015;695;8;1;62;
41097;41130;Gièvres;;47.2892098162;1.6702653755;97;22;3;41;
6010;6620;Bar-sur-Loup;Le;43.6992943088;6.9627277905;10;2;1;6;
34147;34480;Magalas;;43.4808688877;3.2174458927;147;29;1;34;
31293;31150;Lespinasse;;43.7158013757;1.3833488853;293;14;3;31;
79119;79160;Fenioux;;46.5407247990;-0.4941707261;119;11;2;79;
1185;1110;Hauteville-Lompnes;;45.9696520061;5.5762726178;185;15;1;1;
49115;49320;Coutures;;47.3723458994;-0.3520883574;115;15;3;49;
54567;54290;Villacourt;;48.4398337287;6.3364959449;567;5;2;54;
55072;55400;Braquis;;49.1556838925;5.6286702189;72;8;3;55;
61364;61210;Saint-Aubert-sur-Orne;;48.7894502958;-0.3227938821;364;29;2;61;
19252;19110;Sarroux;;45.4307878428;2.4679161091;252;5;3;19;
67187;67390;Heidolsheim;;48.2041501521;7.5109345766;187;12;5;67;
14650;14260;Saint-Pierre-du-Fresne;;49.0341253514;-0.7659269091;650;1;4;14;
64142;64230;Bougarber;;43.3916441338;-0.4693360829;142;19;3;64;
34012;34380;Argelliers;;43.7249523063;3.6742072025;12;2;2;34;
60599;60210;Saint-Thibault;;49.6940947082;1.8244310422;599;17;1;60;
54505;54550;Sexey-aux-Forges;;48.6346984648;6.0233673874;505;28;4;54;
25436;25430;Orve;;47.3380513604;6.5594990765;436;8;2;25;
40074;40330;Castel-Sarrazin;;43.6176642945;-0.7878793515;74;2;1;40;
53264;53270;Thorigné-en-Charnie;;48.0057076040;-0.3595725583;264;26;2;53;
18022;18260;Barlieu;;47.4937866179;2.6227759357;22;28;1;18;
4209;4200;Sisteron;;44.2001925067;5.9308371604;209;27;4;4;
44122;44390;Petit-Mars;;47.4051549703;-1.4565521438;122;27;1;44;
16143;16410;Fouquebrune;;45.5273705176;0.1969019568;143;28;1;16;
30188;30360;Ners;;44.0243244124;4.1584556954;188;38;1;30;
88102;88630;Chermisey;;48.4148753305;5.5690962581;102;9;2;88;
59091;59190;Borre;;50.7315280180;2.5808614309;91;30;4;59;
68172;68320;Kunheim;;48.0770763292;7.5469495076;172;2;2;68;
52453;52200;Saint-Maurice;;47.8492351289;5.4152062763;453;16;2;52;
16414;16230;Villognon;;45.8607875247;0.1085130698;414;18;3;16;
1243;1480;Messimy-sur-Saône;;46.0472670758;4.7593564393;243;30;2;1;
54072;54380;Bezaumont;;48.8484200682;6.1033487045;72;24;3;54;
39294;39400;Lézat;;46.5032810869;5.9453562636;294;19;3;39;
36177;36170;Sacierges-Saint-Martin;;46.5020933544;1.3636862665;177;17;1;36;
11199;11290;Lavalette;;43.1922487019;2.2705856318;199;22;1;11;
2258;2470;Dammard;;49.1470522556;3.1771970963;258;22;1;2;
79079;79700;Mauléon;;46.9468047160;-0.7471429732;79;9;1;79;
5078;5110;Monêtier-Allemont;;44.3930962547;5.9339719027;78;12;2;5;
33072;33124;Brannens;;44.5220010151;-0.1522011647;72;3;3;33;
88144;88500;Domèvre-sous-Montfort;;48.2560865469;6.0742479826;144;28;2;88;
39262;39290;Gredisans;;47.1627557383;5.5177593012;262;24;1;39;
54328;54710;Ludres;;48.6207490821;6.1733811072;328;38;3;54;
33501;33650;Saucats;;44.6513032071;-0.6316397938;501;27;2;33;
;;;;42.1240747257;8.9520325471;;;;;
50558;50250;Saint-Symphorien-le-Valois;;49.2964175535;-1.5625704418;558;16;3;50;
25279;25680;Gouhelans;;47.4542701523;6.3576995075;279;23;1;25;
28096;28260;Chaussée-d'Ivry;La;48.8886967439;1.4881903475;96;1;3;28;
40070;40270;Castandet;;43.8073545404;-0.3522246234;70;7;2;40;
45325;45170;Tivernon;;48.1581839443;1.9381524990;325;26;3;45;
80490;80360;Longueval;;50.0304280859;2.7989971298;490;16;4;80;
78486;78610;Perray-en-Yvelines;Le;48.6968018136;1.8435613114;486;18;2;78;
21272;21140;Flée;;47.4407816289;4.3370544478;272;33;3;21;
69230;69620;Sainte-Paule;;45.9721337297;4.5622039932;230;6;2;69;
7147;7140;Malarce-sur-la-Thines;;44.4780272206;4.0501192414;147;27;1;7;
64387;64230;Momas;;43.4440655322;-0.4426045528;387;19;3;64;
80423;80670;Havernas;;50.0358722384;2.2311266707;423;20;2;80;
57732;57720;Volmunster;;49.1202720542;7.3659004831;732;36;6;57;
23131;23420;Mérinchal;;45.9084057409;2.4942167358;131;13;1;23;
27647;27700;Tosny;;49.2233918119;1.3634856126;647;42;1;27;
11378;11220;Serviès-en-Val;;43.0946905132;2.5255749395;378;18;1;11;
65251;65310;Laloubère;;43.2090831887;0.0761770721;251;34;3;65;
68252;68150;Ostheim;;48.1571559890;7.3727376153;252;20;5;68;
62071;62550;Bailleul-lès-Pernes;;50.5078665231;2.3803188111;71;27;1;62;
63178;63500;Issoire;;45.5455577894;3.2449932464;178;19;3;63;
9090;9120;Cazaux;;43.0532282657;1.5192869456;90;19;2;9;
49031;49150;Bocé;;47.5102581602;-0.0810301839;31;4;3;49;
50140;50660;Contrières;;48.9862200698;-1.4292355890;140;23;3;50;
28293;28260;Oulins;;48.8665989228;1.4893062268;293;1;3;28;
28310;28250;Puisaye;La;48.6126007617;0.9698065365;310;22;3;28;
76283;76270;Fresles;;49.7460490098;1.3435624982;283;38;1;76;
64350;64250;Louhossoa;;43.3122720751;-1.3479135121;350;10;1;64;
